epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,4574.19,0.86271,1.67601,1.98732,0.99578,0.9924,0.99473,0.92683,0.58892,0.87498,1.64236,0.00578593,0.00578593,0.00578593
183,4598.46,0.85669,1.66103,1.9845,0.99637,0.99226,0.99472,0.92735,0.58786,0.87426,1.64226,0.00574746,0.00574746,0.00574746
184,4623.4,0.86141,1.6615,1.98681,0.99576,0.99243,0.99472,0.92726,0.58623,0.87368,1.64174,0.00570895,0.00570895,0.00570895
185,4647.84,0.84866,1.63511,1.97242,0.99632,0.99228,0.99472,0.92753,0.58638,0.87275,1.64176,0.0056704,0.0056704,0.0056704
186,4671.84,0.856,1.67195,1.98025,0.99635,0.99228,0.99473,0.92783,0.58632,0.87121,1.64154,0.00563181,0.00563181,0.00563181
187,4695.91,0.85505,1.67419,1.98327,0.99634,0.99229,0.99472,0.92747,0.58599,0.87083,1.64111,0.00559318,0.00559318,0.00559318
188,4719.83,0.84833,1.63418,1.98006,0.99589,0.99239,0.99472,0.92755,0.58561,0.86993,1.64105,0.00555453,0.00555453,0.00555453
189,4743.91,0.85071,1.63812,1.97432,0.99571,0.9925,0.99474,0.92789,0.58615,0.8703,1.64117,0.00551584,0.00551584,0.00551584
190,4767.72,0.85122,1.65373,1.977,0.99571,0.99252,0.99474,0.9281,0.58576,0.86958,1.64091,0.00547712,0.00547712,0.00547712
191,4791.64,0.84526,1.63173,1.98066,0.99575,0.99251,0.99474,0.92866,0.58442,0.86881,1.64049,0.00543837,0.00543837,0.00543837
192,4815.77,0.84795,1.63673,1.97931,0.99545,0.99266,0.99474,0.92838,0.58489,0.86693,1.64045,0.0053996,0.0053996,0.0053996
193,4839.64,0.84444,1.63351,1.97597,0.99566,0.99265,0.99474,0.928,0.58454,0.86543,1.63999,0.00536081,0.00536081,0.00536081
194,4863.58,0.84118,1.62817,1.97396,0.99577,0.99259,0.99474,0.92901,0.58361,0.86438,1.63965,0.005322,0.005322,0.005322
195,4887.6,0.83977,1.63702,1.9731,0.99604,0.9921,0.99474,0.92929,0.58163,0.86378,1.63914,0.00528318,0.00528318,0.00528318
196,4911.42,0.83837,1.62734,1.97403,0.99603,0.99212,0.99473,0.93046,0.58068,0.86189,1.63914,0.00524434,0.00524434,0.00524434
197,4935.42,0.84762,1.63147,1.98047,0.9961,0.99202,0.99473,0.93003,0.58069,0.86179,1.63886,0.00520548,0.00520548,0.00520548
198,4959.35,0.84278,1.63742,1.97454,0.99614,0.99201,0.99473,0.9305,0.57902,0.85924,1.63832,0.00516662,0.00516662,0.00516662
199,4983.25,0.83813,1.62475,1.97501,0.99615,0.992,0.99473,0.93106,0.57844,0.85804,1.63798,0.00512775,0.00512775,0.00512775
200,5007.2,0.83331,1.59941,1.96266,0.99615,0.99203,0.99474,0.93142,0.57613,0.85699,1.63739,0.00508888,0.00508888,0.00508888
201,5031.18,0.83906,1.6277,1.97063,0.99617,0.992,0.99474,0.93188,0.5748,0.85622,1.63704,0.00505,0.00505,0.00505
202,5055.13,0.84389,1.63672,1.97781,0.99655,0.9922,0.99474,0.93245,0.57288,0.85458,1.6365,0.00501112,0.00501112,0.00501112
203,5079.07,0.83834,1.62041,1.98257,0.99658,0.9922,0.99474,0.93266,0.57234,0.85442,1.63649,0.00497225,0.00497225,0.00497225
204,5103.14,0.82828,1.60463,1.96618,0.9966,0.99219,0.99474,0.93345,0.57093,0.85286,1.63623,0.00493338,0.00493338,0.00493338
205,5127.09,0.83116,1.61397,1.97341,0.9966,0.99218,0.99474,0.93291,0.57072,0.85209,1.6361,0.00489452,0.00489452,0.00489452
206,5151.02,0.82968,1.61361,1.97201,0.9964,0.99231,0.99475,0.93362,0.56917,0.8509,1.63571,0.00485566,0.00485566,0.00485566
207,5175.02,0.83231,1.61057,1.96961,0.99634,0.99236,0.99475,0.93363,0.56835,0.84808,1.63528,0.00481682,0.00481682,0.00481682
208,5199,0.82167,1.58704,1.95793,0.99581,0.99307,0.99475,0.93385,0.56851,0.8482,1.63529,0.004778,0.004778,0.004778
209,5222.95,0.82509,1.59555,1.9647,0.99634,0.9925,0.99475,0.93361,0.56821,0.84711,1.63526,0.00473919,0.00473919,0.00473919
210,5247.06,0.82937,1.59598,1.96528,0.9958,0.99318,0.99476,0.93376,0.5681,0.84507,1.6351,0.0047004,0.0047004,0.0047004
211,5270.91,0.82388,1.58376,1.9547,0.99578,0.99322,0.99477,0.93322,0.56829,0.84209,1.63491,0.00466163,0.00466163,0.00466163
212,5294.83,0.81711,1.59382,1.95776,0.99585,0.99318,0.99476,0.93302,0.56961,0.84141,1.63499,0.00462288,0.00462288,0.00462288
213,5318.96,0.82101,1.57759,1.9568,0.99587,0.99328,0.99477,0.93257,0.5707,0.84268,1.63499,0.00458416,0.00458416,0.00458416
214,5342.86,0.81684,1.57466,1.96018,0.99594,0.9932,0.99477,0.93206,0.57095,0.84371,1.63482,0.00454547,0.00454547,0.00454547
215,5366.9,0.82577,1.58525,1.97011,0.9959,0.99327,0.99476,0.93343,0.56897,0.84298,1.63435,0.00450682,0.00450682,0.00450682
216,5390.91,0.82213,1.60326,1.97044,0.99581,0.99335,0.99477,0.93367,0.56937,0.84208,1.634,0.00446819,0.00446819,0.00446819
217,5414.85,0.82192,1.60262,1.96456,0.99575,0.99342,0.99477,0.93385,0.56906,0.84176,1.63385,0.0044296,0.0044296,0.0044296
218,5438.82,0.81818,1.59164,1.96485,0.9957,0.99349,0.99477,0.93376,0.56817,0.84061,1.63365,0.00439105,0.00439105,0.00439105
219,5462.91,0.81826,1.56542,1.95772,0.9956,0.99377,0.99477,0.93405,0.56919,0.84124,1.63387,0.00435254,0.00435254,0.00435254
220,5486.8,0.81853,1.59129,1.96183,0.99558,0.99376,0.99477,0.93398,0.56951,0.84057,1.6339,0.00431407,0.00431407,0.00431407
221,5510.84,0.81132,1.56066,1.95546,0.99563,0.99376,0.99477,0.93395,0.57096,0.84077,1.63417,0.00427565,0.00427565,0.00427565
222,5534.86,0.81868,1.58553,1.95721,0.99565,0.99377,0.99477,0.93309,0.57108,0.84083,1.63406,0.00423728,0.00423728,0.00423728
223,5558.78,0.80575,1.55959,1.94669,0.99514,0.99394,0.99477,0.93356,0.57108,0.8391,1.63381,0.00419895,0.00419895,0.00419895
224,5582.73,0.81213,1.56449,1.95737,0.99515,0.99385,0.99477,0.93323,0.57131,0.83934,1.63375,0.00416068,0.00416068,0.00416068
225,5606.82,0.81198,1.5688,1.95086,0.99515,0.99388,0.99477,0.93299,0.57166,0.83823,1.63369,0.00412246,0.00412246,0.00412246
226,5630.79,0.80489,1.56564,1.95625,0.99515,0.9939,0.99478,0.93262,0.57201,0.83879,1.63377,0.0040843,0.0040843,0.0040843
227,5654.64,0.80602,1.56047,1.95491,0.99552,0.99385,0.99479,0.93279,0.57278,0.83767,1.63381,0.0040462,0.0040462,0.0040462
228,5678.63,0.81495,1.57306,1.96837,0.99558,0.99384,0.99478,0.93258,0.5731,0.83635,1.63369,0.00400816,0.00400816,0.00400816
229,5702.63,0.80718,1.57116,1.96167,0.9956,0.99385,0.99479,0.93231,0.57303,0.83621,1.63362,0.00397019,0.00397019,0.00397019
230,5726.5,0.80159,1.5369,1.95086,0.99564,0.99385,0.99479,0.93246,0.57336,0.83624,1.6336,0.00393228,0.00393228,0.00393228
231,5750.64,0.80762,1.55537,1.95792,0.99573,0.99383,0.99479,0.93215,0.57351,0.83501,1.63347,0.00389445,0.00389445,0.00389445
232,5774.52,0.81083,1.56245,1.95698,0.99592,0.99378,0.99478,0.93194,0.57361,0.8354,1.63327,0.00385668,0.00385668,0.00385668
233,5798.36,0.80047,1.54131,1.9505,0.99592,0.99377,0.99479,0.93238,0.57427,0.83349,1.63323,0.00381899,0.00381899,0.00381899
234,5822.47,0.80209,1.54868,1.94933,0.9957,0.99382,0.99479,0.93202,0.57338,0.83239,1.63295,0.00378137,0.00378137,0.00378137
235,5846.34,0.80547,1.54365,1.95085,0.99569,0.99381,0.9948,0.93302,0.57223,0.83117,1.63261,0.00374383,0.00374383,0.00374383
236,5870.27,0.79176,1.53715,1.94453,0.99598,0.99415,0.99479,0.93332,0.57168,0.82958,1.63237,0.00370637,0.00370637,0.00370637
237,5894.34,0.79433,1.51907,1.94888,0.99583,0.99418,0.99479,0.93268,0.57087,0.82882,1.63234,0.00366899,0.00366899,0.00366899
238,5918.28,0.80136,1.54518,1.95603,0.99574,0.99418,0.99479,0.93263,0.56946,0.82721,1.63199,0.0036317,0.0036317,0.0036317
239,5942.26,0.78909,1.51233,1.93944,0.99577,0.99418,0.99479,0.93224,0.56863,0.82589,1.6317,0.0035945,0.0035945,0.0035945
240,5966.27,0.79329,1.52565,1.94419,0.9958,0.99416,0.9948,0.93243,0.56776,0.8256,1.63144,0.00355739,0.00355739,0.00355739
241,5990.19,0.7977,1.53278,1.94351,0.99579,0.99414,0.9948,0.93241,0.56642,0.82497,1.63095,0.00352037,0.00352037,0.00352037
242,6014.22,0.79852,1.53055,1.94806,0.99583,0.99413,0.9948,0.9324,0.56566,0.8244,1.63066,0.00348344,0.00348344,0.00348344
243,6038.17,0.78718,1.51667,1.94383,0.99582,0.99412,0.9948,0.93235,0.56517,0.82273,1.63028,0.00344661,0.00344661,0.00344661
244,6062.16,0.78078,1.50468,1.93569,0.99585,0.9941,0.9948,0.93286,0.56416,0.82216,1.62998,0.00340988,0.00340988,0.00340988
245,6086.11,0.78939,1.52097,1.93071,0.99576,0.99404,0.9948,0.93336,0.56311,0.82188,1.62957,0.00337325,0.00337325,0.00337325
246,6110.09,0.7829,1.49398,1.93762,0.99581,0.9941,0.99481,0.93393,0.56187,0.82179,1.62918,0.00333672,0.00333672,0.00333672
247,6134.11,0.78189,1.50547,1.93845,0.99578,0.99401,0.99481,0.93342,0.56095,0.82163,1.6286,0.0033003,0.0033003,0.0033003
248,6157.89,0.77698,1.48984,1.93482,0.99572,0.99403,0.9948,0.93395,0.5604,0.82189,1.62836,0.00326399,0.00326399,0.00326399
249,6181.86,0.78007,1.50012,1.9377,0.99571,0.99402,0.99481,0.93382,0.5592,0.82182,1.62809,0.00322778,0.00322778,0.00322778
250,6205.88,0.78096,1.5057,1.93369,0.99568,0.99404,0.99481,0.93423,0.55773,0.81884,1.62773,0.00319169,0.00319169,0.00319169
251,6229.77,0.77275,1.4934,1.92929,0.99561,0.99406,0.9948,0.93363,0.55846,0.81984,1.62779,0.00315572,0.00315572,0.00315572
252,6253.94,0.78396,1.50004,1.94066,0.9955,0.99414,0.99481,0.93414,0.55767,0.81815,1.62733,0.00311986,0.00311986,0.00311986
253,6277.88,0.7817,1.50956,1.93658,0.9955,0.99414,0.99481,0.93447,0.5571,0.81906,1.62708,0.00308412,0.00308412,0.00308412
254,6301.83,0.78617,1.4974,1.93593,0.99547,0.99415,0.9948,0.93522,0.55535,0.81842,1.62655,0.0030485,0.0030485,0.0030485
255,6326,0.78253,1.49567,1.93456,0.99531,0.99421,0.9948,0.93552,0.55504,0.81779,1.62666,0.003013,0.003013,0.003013
256,6350,0.7775,1.50396,1.93426,0.99496,0.99418,0.9948,0.93559,0.55446,0.81727,1.6264,0.00297763,0.00297763,0.00297763
257,6373.99,0.77859,1.48861,1.92768,0.99534,0.99417,0.9948,0.93641,0.55348,0.81756,1.62613,0.00294239,0.00294239,0.00294239
258,6398.07,0.77377,1.49571,1.92912,0.99533,0.99417,0.9948,0.93628,0.55262,0.81688,1.62588,0.00290728,0.00290728,0.00290728
259,6421.99,0.77753,1.49242,1.93309,0.99494,0.9942,0.99479,0.93674,0.55226,0.81631,1.62574,0.0028723,0.0028723,0.0028723
260,6446.07,0.76553,1.47867,1.92292,0.99529,0.99426,0.9948,0.93764,0.55011,0.81566,1.62485,0.00283746,0.00283746,0.00283746
261,6470.09,0.77526,1.48074,1.92621,0.99493,0.99432,0.9948,0.93786,0.54919,0.8137,1.62462,0.00280275,0.00280275,0.00280275
262,6494.02,0.76939,1.47095,1.92202,0.99529,0.99436,0.9948,0.93911,0.54835,0.81236,1.62445,0.00276818,0.00276818,0.00276818
263,6518.05,0.76903,1.47883,1.92712,0.99528,0.99442,0.9948,0.93884,0.54734,0.81034,1.62418,0.00273375,0.00273375,0.00273375
264,6542.07,0.76722,1.47159,1.91948,0.99528,0.99447,0.9948,0.93929,0.54599,0.81053,1.62379,0.00269946,0.00269946,0.00269946
265,6566.06,0.76628,1.47422,1.92592,0.99492,0.99445,0.99479,0.93926,0.54425,0.80909,1.6236,0.00266532,0.00266532,0.00266532
266,6590,0.76666,1.47364,1.92413,0.99492,0.99447,0.99479,0.93882,0.54305,0.80827,1.6231,0.00263132,0.00263132,0.00263132
267,6614.03,0.75948,1.45367,1.91907,0.99492,0.99447,0.99479,0.93936,0.54154,0.80721,1.62259,0.00259748,0.00259748,0.00259748
268,6638.06,0.76214,1.46763,1.9202,0.99493,0.99442,0.99479,0.93965,0.5396,0.80736,1.62203,0.00256379,0.00256379,0.00256379
269,6662.01,0.76108,1.44459,1.91622,0.99455,0.99412,0.99479,0.93996,0.53849,0.80526,1.62182,0.00253024,0.00253024,0.00253024
270,6685.99,0.76013,1.46498,1.92201,0.99456,0.99415,0.99479,0.94009,0.53848,0.80706,1.62177,0.00249686,0.00249686,0.00249686
271,6710,0.76633,1.48056,1.93036,0.99456,0.99411,0.99479,0.93971,0.53789,0.80652,1.62126,0.00246363,0.00246363,0.00246363
272,6733.92,0.75447,1.45496,1.92163,0.99456,0.9941,0.99478,0.9404,0.53651,0.80551,1.62089,0.00243056,0.00243056,0.00243056
273,6758.09,0.75561,1.45183,1.91844,0.99455,0.99405,0.99478,0.9404,0.53613,0.80475,1.62074,0.00239766,0.00239766,0.00239766
274,6781.99,0.755,1.46095,1.91767,0.99456,0.99401,0.99478,0.94081,0.53551,0.80379,1.62044,0.00236491,0.00236491,0.00236491
275,6805.99,0.75354,1.44758,1.91467,0.99461,0.99388,0.99477,0.94158,0.53425,0.80269,1.62006,0.00233234,0.00233234,0.00233234
276,6830.06,0.75873,1.45243,1.91943,0.99461,0.99388,0.99477,0.94145,0.53354,0.80068,1.61973,0.00229993,0.00229993,0.00229993
277,6853.99,0.75394,1.44855,1.92006,0.99461,0.99387,0.99477,0.94193,0.53259,0.79779,1.61951,0.00226769,0.00226769,0.00226769
278,6877.92,0.75783,1.45338,1.91983,0.99461,0.99389,0.99477,0.94294,0.53058,0.79671,1.61898,0.00223562,0.00223562,0.00223562
279,6902.02,0.74786,1.43204,1.91927,0.99461,0.99388,0.99477,0.94393,0.52868,0.79552,1.6185,0.00220372,0.00220372,0.00220372
280,6925.97,0.74151,1.42555,1.90316,0.99463,0.99385,0.99476,0.94424,0.52674,0.7948,1.61779,0.002172,0.002172,0.002172
281,6950,0.74554,1.44515,1.92117,0.99462,0.9939,0.99476,0.94497,0.52475,0.79283,1.61751,0.00214046,0.00214046,0.00214046
282,6974,0.74155,1.4264,1.91314,0.99532,0.9942,0.99477,0.94566,0.52334,0.79125,1.61712,0.0021091,0.0021091,0.0021091
283,6997.89,0.7496,1.44518,1.91326,0.99491,0.99432,0.99476,0.9467,0.5218,0.78952,1.61651,0.00207792,0.00207792,0.00207792
284,7021.92,0.73928,1.42603,1.90378,0.99522,0.99435,0.99478,0.94655,0.51976,0.78921,1.61578,0.00204692,0.00204692,0.00204692
285,7045.96,0.73676,1.42703,1.90549,0.99534,0.99326,0.99476,0.94654,0.51873,0.78873,1.61548,0.00201611,0.00201611,0.00201611
286,7069.85,0.7387,1.42107,1.9103,0.99552,0.99296,0.99475,0.9467,0.51836,0.78934,1.61528,0.00198548,0.00198548,0.00198548
287,7093.84,0.74522,1.41574,1.91579,0.99554,0.99296,0.99475,0.94677,0.51863,0.78821,1.61518,0.00195505,0.00195505,0.00195505
288,7117.83,0.7432,1.42418,1.91155,0.99548,0.99255,0.99475,0.94754,0.51751,0.78744,1.6148,0.0019248,0.0019248,0.0019248
289,7141.76,0.73757,1.41778,1.90487,0.99553,0.99255,0.99476,0.94733,0.51682,0.78669,1.6144,0.00189475,0.00189475,0.00189475
290,7165.7,0.73762,1.41481,1.90813,0.99555,0.99256,0.99476,0.94746,0.51668,0.78844,1.6144,0.00186489,0.00186489,0.00186489
291,7189.85,0.74092,1.42372,1.90928,0.99562,0.99257,0.99476,0.94693,0.5163,0.7872,1.6139,0.00183523,0.00183523,0.00183523
292,7213.85,0.7258,1.39487,1.90066,0.99568,0.99258,0.99476,0.94735,0.51532,0.78598,1.61352,0.00180577,0.00180577,0.00180577
293,7237.82,0.72898,1.39139,1.90525,0.99614,0.99289,0.99477,0.94722,0.51526,0.78633,1.61341,0.00177651,0.00177651,0.00177651
294,7261.89,0.72839,1.40361,1.90012,0.9958,0.99259,0.99476,0.94756,0.51481,0.78572,1.61323,0.00174745,0.00174745,0.00174745
295,7285.82,0.73529,1.4191,1.90957,0.99578,0.99247,0.99476,0.94745,0.51355,0.78453,1.61276,0.00171859,0.00171859,0.00171859
296,7309.64,0.73649,1.41929,1.91273,0.99576,0.99243,0.99476,0.94786,0.51308,0.78326,1.61251,0.00168994,0.00168994,0.00168994
297,7333.77,0.73155,1.40136,1.90487,0.996,0.9928,0.99478,0.9474,0.51295,0.78395,1.61238,0.00166149,0.00166149,0.00166149
298,7357.63,0.7367,1.41235,1.91373,0.99558,0.99236,0.99477,0.94703,0.51292,0.78281,1.61223,0.00163326,0.00163326,0.00163326
299,7381.46,0.72547,1.40129,1.9028,0.99571,0.99233,0.99476,0.94711,0.51258,0.78318,1.61192,0.00160523,0.00160523,0.00160523
300,7405.42,0.72855,1.39088,1.89352,0.99583,0.99234,0.99477,0.94777,0.51246,0.78366,1.61174,0.00157742,0.00157742,0.00157742
301,7429.34,0.72548,1.39661,1.89781,0.99483,0.99299,0.99476,0.94739,0.51224,0.78409,1.61167,0.00154982,0.00154982,0.00154982
302,7453.18,0.73197,1.41096,1.8991,0.99585,0.99235,0.99476,0.94811,0.51169,0.78365,1.61126,0.00152244,0.00152244,0.00152244
303,7477.13,0.72047,1.38321,1.89651,0.9959,0.99235,0.99476,0.94772,0.51255,0.78432,1.61141,0.00149527,0.00149527,0.00149527
304,7501.08,0.73189,1.41756,1.90462,0.99546,0.99252,0.99475,0.94839,0.51245,0.78382,1.61141,0.00146833,0.00146833,0.00146833
305,7525.05,0.72383,1.38426,1.89922,0.99546,0.99253,0.99475,0.94767,0.51192,0.78373,1.61125,0.00144161,0.00144161,0.00144161
306,7548.86,0.72084,1.39229,1.89042,0.99548,0.99252,0.99475,0.94846,0.51241,0.78318,1.61117,0.0014151,0.0014151,0.0014151
307,7572.81,0.72497,1.40063,1.89838,0.99549,0.99254,0.99475,0.9481,0.51173,0.78321,1.6109,0.00138883,0.00138883,0.00138883
308,7596.96,0.72283,1.39475,1.8905,0.99552,0.99257,0.99475,0.94828,0.51174,0.78315,1.61077,0.00136277,0.00136277,0.00136277
309,7621.34,0.71671,1.38286,1.88725,0.99588,0.99206,0.99475,0.94773,0.51153,0.78187,1.61072,0.00133695,0.00133695,0.00133695
310,7645.25,0.72145,1.36794,1.89694,0.99557,0.99258,0.99476,0.94783,0.51193,0.78263,1.6108,0.00131136,0.00131136,0.00131136
311,7669.28,0.71056,1.37124,1.89204,0.99561,0.99259,0.99476,0.94759,0.51162,0.782,1.6109,0.00128599,0.00128599,0.00128599
312,7693.35,0.72171,1.38609,1.89962,0.99569,0.9926,0.99476,0.94807,0.51159,0.78134,1.61079,0.00126086,0.00126086,0.00126086
313,7717.52,0.71242,1.37094,1.88857,0.99577,0.9926,0.99476,0.94772,0.51105,0.78065,1.61051,0.00123596,0.00123596,0.00123596
314,7741.71,0.71627,1.36872,1.89093,0.9958,0.99257,0.99476,0.94792,0.51114,0.78053,1.61042,0.0012113,0.0012113,0.0012113
315,7765.87,0.71551,1.3681,1.89609,0.9958,0.99256,0.99476,0.94848,0.51106,0.78056,1.61023,0.00118687,0.00118687,0.00118687
316,7790,0.71576,1.36377,1.89589,0.99588,0.99219,0.99476,0.94809,0.50967,0.77898,1.60994,0.00116268,0.00116268,0.00116268
317,7814.13,0.71189,1.36682,1.89197,0.99594,0.99212,0.99476,0.94915,0.50866,0.7779,1.60984,0.00113873,0.00113873,0.00113873
318,7838.37,0.71046,1.35993,1.88755,0.99593,0.99214,0.99476,0.94884,0.50852,0.77784,1.60947,0.00111503,0.00111503,0.00111503
319,7862.57,0.70892,1.35559,1.89356,0.99593,0.99217,0.99476,0.94895,0.50728,0.77694,1.60908,0.00109156,0.00109156,0.00109156
320,7886.68,0.701,1.33982,1.88672,0.99586,0.99254,0.99476,0.94932,0.50645,0.77648,1.60881,0.00106834,0.00106834,0.00106834
321,7910.89,0.70233,1.35479,1.88981,0.99563,0.99231,0.99476,0.94958,0.50485,0.77589,1.60843,0.00104537,0.00104537,0.00104537
322,7934.93,0.70372,1.3614,1.89182,0.9956,0.99231,0.99475,0.94972,0.50459,0.77636,1.60838,0.00102264,0.00102264,0.00102264
323,7959.04,0.70895,1.36063,1.8876,0.99597,0.99288,0.99475,0.94999,0.50396,0.77529,1.60823,0.00100016,0.00100016,0.00100016
324,7983.38,0.70497,1.35095,1.88689,0.99567,0.99258,0.99475,0.94953,0.50381,0.77361,1.60808,0.000977929,0.000977929,0.000977929
325,8007.44,0.70195,1.34623,1.88098,0.99619,0.99324,0.99476,0.94998,0.50225,0.77271,1.60765,0.000955951,0.000955951,0.000955951
326,8031.62,0.69818,1.33207,1.88288,0.99626,0.99308,0.99477,0.95058,0.50146,0.77175,1.60742,0.000934225,0.000934225,0.000934225
327,8055.93,0.6994,1.33964,1.88858,0.99604,0.99333,0.99476,0.95047,0.50097,0.77138,1.6072,0.000912754,0.000912754,0.000912754
328,8079.98,0.70202,1.34559,1.89258,0.99607,0.99333,0.99476,0.95094,0.50011,0.7712,1.60706,0.000891537,0.000891537,0.000891537
329,8104.2,0.69848,1.34536,1.89287,0.9961,0.99332,0.99476,0.95132,0.4997,0.77118,1.60696,0.000870577,0.000870577,0.000870577
330,8128.46,0.70412,1.35192,1.89128,0.99613,0.99332,0.99476,0.95151,0.49883,0.77156,1.6068,0.000849874,0.000849874,0.000849874
331,8152.58,0.69795,1.34448,1.88516,0.99616,0.99332,0.99477,0.95245,0.49832,0.77022,1.60672,0.000829431,0.000829431,0.000829431
332,8176.79,0.69881,1.34433,1.88763,0.99617,0.99318,0.99476,0.95244,0.49696,0.76902,1.60632,0.000809248,0.000809248,0.000809248
333,8201,0.69804,1.33725,1.88924,0.99617,0.99315,0.99476,0.95269,0.49536,0.76763,1.60595,0.000789327,0.000789327,0.000789327
334,8225.22,0.69209,1.31894,1.88149,0.99617,0.99313,0.99476,0.95291,0.49423,0.76694,1.6057,0.000769668,0.000769668,0.000769668
335,8249.31,0.6951,1.33922,1.88164,0.99617,0.99314,0.99476,0.95293,0.49283,0.76538,1.60533,0.000750274,0.000750274,0.000750274
336,8273.55,0.69652,1.33369,1.88357,0.99617,0.9931,0.99476,0.95369,0.49239,0.76552,1.60522,0.000731145,0.000731145,0.000731145
337,8297.79,0.69296,1.33053,1.88541,0.99618,0.99308,0.99476,0.95396,0.49174,0.76439,1.60495,0.000712282,0.000712282,0.000712282
338,8321.9,0.69241,1.33192,1.88311,0.99618,0.9931,0.99476,0.95439,0.49095,0.76362,1.60465,0.000693687,0.000693687,0.000693687
339,8346.21,0.69199,1.33372,1.8796,0.99619,0.99306,0.99476,0.95391,0.49052,0.76226,1.60441,0.00067536,0.00067536,0.00067536
340,8370.4,0.6858,1.31875,1.8824,0.99621,0.99304,0.99476,0.95374,0.48967,0.76183,1.6042,0.000657303,0.000657303,0.000657303
341,8394.51,0.69136,1.32515,1.88029,0.99623,0.99295,0.99476,0.95364,0.48952,0.7621,1.60406,0.000639518,0.000639518,0.000639518
342,8418.88,0.69663,1.33665,1.884,0.99624,0.99295,0.99476,0.95382,0.48895,0.76068,1.60385,0.000622004,0.000622004,0.000622004
343,8442.97,0.6931,1.32945,1.88773,0.99625,0.99296,0.99476,0.95479,0.48798,0.76016,1.60376,0.000604763,0.000604763,0.000604763
344,8467.15,0.68715,1.32306,1.87838,0.99625,0.99294,0.99476,0.9546,0.48647,0.76054,1.60328,0.000587797,0.000587797,0.000587797
345,8491.51,0.68872,1.31442,1.88256,0.99625,0.99298,0.99476,0.95529,0.48544,0.75971,1.60308,0.000571106,0.000571106,0.000571106
346,8515.66,0.69098,1.34169,1.88742,0.99626,0.99293,0.99476,0.95538,0.48434,0.76003,1.60284,0.000554691,0.000554691,0.000554691
347,8539.91,0.69247,1.32753,1.88342,0.99625,0.99301,0.99476,0.95462,0.48332,0.75954,1.60244,0.000538554,0.000538554,0.000538554
348,8564.16,0.69102,1.32669,1.88358,0.99625,0.99302,0.99476,0.95513,0.48143,0.75835,1.60213,0.000522695,0.000522695,0.000522695
349,8588.27,0.6818,1.30851,1.87884,0.99625,0.99304,0.99476,0.95544,0.47968,0.75709,1.60171,0.000507115,0.000507115,0.000507115
350,8612.41,0.6804,1.29674,1.87602,0.99626,0.993,0.99476,0.95577,0.47872,0.75632,1.60151,0.000491815,0.000491815,0.000491815
351,8636.66,0.6868,1.31958,1.88329,0.99629,0.993,0.99476,0.95629,0.47789,0.75525,1.6012,0.000476796,0.000476796,0.000476796
352,8660.85,0.68455,1.32054,1.88286,0.99624,0.99302,0.99476,0.95678,0.47694,0.75482,1.60095,0.00046206,0.00046206,0.00046206
353,8685.02,0.68424,1.30355,1.87671,0.99634,0.99303,0.99476,0.95655,0.47651,0.75456,1.60081,0.000447606,0.000447606,0.000447606
354,8709.31,0.68291,1.31216,1.88361,0.99624,0.99305,0.99476,0.95703,0.47599,0.753,1.6007,0.000433437,0.000433437,0.000433437
355,8733.55,0.68219,1.30992,1.88257,0.99632,0.99306,0.99477,0.95719,0.47548,0.75415,1.60047,0.000419552,0.000419552,0.000419552
356,8757.64,0.68011,1.32432,1.87691,0.99629,0.99307,0.99476,0.95709,0.47508,0.75364,1.60044,0.000405953,0.000405953,0.000405953
357,8781.9,0.68082,1.29499,1.87035,0.99634,0.99308,0.99476,0.9579,0.47506,0.75361,1.60037,0.00039264,0.00039264,0.00039264
358,8806.07,0.67739,1.29725,1.87271,0.99635,0.99308,0.99476,0.95788,0.47477,0.75335,1.60024,0.000379615,0.000379615,0.000379615
359,8830.22,0.6801,1.30171,1.87545,0.99635,0.9931,0.99477,0.95728,0.47509,0.75291,1.60026,0.000366877,0.000366877,0.000366877
360,8854.61,0.67805,1.29948,1.8721,0.9964,0.99309,0.99476,0.95821,0.47485,0.75214,1.60008,0.000354429,0.000354429,0.000354429
361,8878.7,0.67423,1.28736,1.87068,0.99642,0.99311,0.99475,0.9574,0.47522,0.75135,1.60019,0.00034227,0.00034227,0.00034227
362,8902.8,0.67647,1.28924,1.87121,0.99613,0.99323,0.99476,0.95757,0.47489,0.75113,1.6,0.000330402,0.000330402,0.000330402
363,8927.21,0.67801,1.29573,1.87577,0.99669,0.99364,0.99478,0.95786,0.47418,0.75067,1.59983,0.000318825,0.000318825,0.000318825
364,8951.35,0.68287,1.3128,1.87325,0.99656,0.99368,0.99477,0.95833,0.47366,0.75023,1.59966,0.000307539,0.000307539,0.000307539
365,8975.53,0.67039,1.27857,1.86751,0.99677,0.99364,0.99477,0.9586,0.47232,0.7498,1.59932,0.000296546,0.000296546,0.000296546
366,8999.78,0.67724,1.29699,1.87147,0.99646,0.99377,0.99478,0.95904,0.47162,0.74896,1.5992,0.000285847,0.000285847,0.000285847
