epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,3980.59,0.78338,0.99805,1.89635,0.99232,0.99142,0.99456,0.9301,0.54935,0.68749,1.62937,0.005248,0.005248,0.005248
98,4021.11,0.78314,0.99303,1.89747,0.99279,0.99179,0.99457,0.93124,0.54765,0.68795,1.62821,0.0051985,0.0051985,0.0051985
99,4062.46,0.78467,0.98208,1.90543,0.99323,0.99132,0.99458,0.93211,0.54488,0.68661,1.62765,0.005149,0.005149,0.005149
100,4104.26,0.77807,0.97948,1.90037,0.99336,0.99083,0.99458,0.9315,0.54497,0.68721,1.62805,0.0050995,0.0050995,0.0050995
101,4144.59,0.77747,0.97936,1.8979,0.9928,0.99159,0.99456,0.93274,inf,0.6842,1.62775,0.00505,0.00505,0.00505
102,4185.06,0.77639,0.98631,1.90008,0.99302,0.9908,0.99453,0.93259,inf,0.68163,1.62732,0.0050005,0.0050005,0.0050005
103,4225.74,0.77631,0.97929,1.90203,0.99262,0.99076,0.99452,0.93202,0.54467,0.68038,1.62746,0.004951,0.004951,0.004951
104,4266.4,0.76674,0.96921,1.89208,0.9926,0.99087,0.99453,0.93221,0.54617,0.68026,1.62749,0.0049015,0.0049015,0.0049015
105,4306.77,0.75985,0.96648,1.88525,0.99249,0.99119,0.99453,0.93284,0.54345,0.67806,1.62701,0.004852,0.004852,0.004852
106,4347.66,0.75648,0.96017,1.88837,0.99148,0.9922,0.99457,0.93348,0.53982,0.67471,1.62624,0.0048025,0.0048025,0.0048025
107,4388.68,0.75781,0.95883,1.88615,0.99208,0.9916,0.99456,0.93389,0.53843,0.67387,1.62583,0.004753,0.004753,0.004753
108,4429.75,0.76689,0.96454,1.89406,0.99169,0.99161,0.99457,0.93434,0.53739,0.67326,1.62545,0.0047035,0.0047035,0.0047035
109,4470.62,0.75931,0.95777,1.89268,0.99204,0.99098,0.99457,0.93388,0.53706,0.67125,1.625,0.004654,0.004654,0.004654
110,4511.37,0.74489,0.92624,1.87062,0.99254,0.99088,0.99457,0.93499,0.53469,0.66995,1.6245,0.0046045,0.0046045,0.0046045
111,4551.02,0.75791,0.95022,1.88233,0.99203,0.99113,0.99457,0.93538,0.5346,0.66995,1.62384,0.004555,0.004555,0.004555
112,4591.57,0.75091,0.95818,1.87645,0.9909,0.99266,0.99459,0.93539,0.53324,0.66838,1.62319,0.0045055,0.0045055,0.0045055
113,4632.12,0.74075,0.9389,1.8721,0.99184,0.99149,0.99458,0.93575,0.5316,0.66652,1.62286,0.004456,0.004456,0.004456
114,4673.1,0.75161,0.94342,1.8847,0.99178,0.9922,0.99459,0.93645,0.52716,0.66338,1.62174,0.0044065,0.0044065,0.0044065
115,4714.49,0.75595,0.95164,1.88856,0.99184,0.99158,0.99459,0.93722,0.52615,0.66259,1.62127,0.004357,0.004357,0.004357
116,4755.45,0.73723,0.94048,1.8736,0.9918,0.99163,0.99458,0.93857,0.52406,0.66121,1.62076,0.0043075,0.0043075,0.0043075
117,4796.55,0.73766,0.93525,1.86959,0.99216,0.99174,0.99459,0.93795,0.52427,0.66143,1.62057,0.004258,0.004258,0.004258
118,4837.24,0.73744,0.92145,1.86019,0.9922,0.99169,0.99459,0.93785,0.52397,0.6604,1.62037,0.0042085,0.0042085,0.0042085
119,4878.19,0.73524,0.92486,1.86487,0.99114,0.99295,0.99461,0.93906,0.52271,0.65993,1.62038,0.004159,0.004159,0.004159
120,4919.72,0.73002,0.90877,1.85844,0.99126,0.99288,0.9946,0.94031,0.51961,0.65807,1.6196,0.0041095,0.0041095,0.0041095
121,4960.81,0.72624,0.91246,1.85828,0.99113,0.99283,0.99461,0.94059,0.51897,0.65507,1.61938,0.00406,0.00406,0.00406
122,5001.8,0.73071,0.91498,1.8673,0.99105,0.99277,0.99461,0.94116,0.51937,0.6549,1.6193,0.0040105,0.0040105,0.0040105
123,5042.6,0.72992,0.92082,1.86918,0.99124,0.993,0.99461,0.94102,0.51878,0.65313,1.6191,0.003961,0.003961,0.003961
124,5083.64,0.73597,0.92384,1.87355,0.99091,0.99326,0.99459,0.94086,0.5174,0.65235,1.61885,0.0039115,0.0039115,0.0039115
125,5124.9,0.72066,0.90416,1.85736,0.99074,0.99382,0.99459,0.94214,0.51588,0.65098,1.61861,0.003862,0.003862,0.003862
126,5166.03,0.72582,0.9098,1.86944,0.99109,0.99381,0.9946,0.94247,0.51611,0.65133,1.6186,0.0038125,0.0038125,0.0038125
127,5207.02,0.7217,0.91717,1.86711,0.9913,0.99326,0.99458,0.94262,0.51545,0.65049,1.61813,0.003763,0.003763,0.003763
128,5248.03,0.72046,0.90554,1.85948,0.99116,0.99343,0.99459,0.94336,0.51244,0.64872,1.61723,0.0037135,0.0037135,0.0037135
129,5289.46,0.71941,0.89727,1.85424,0.9902,0.99368,0.99458,0.94323,0.51212,0.64689,1.61697,0.003664,0.003664,0.003664
130,5330.5,0.72274,0.90467,1.86477,0.9909,0.99342,0.99457,0.94311,0.51152,0.64601,1.61658,0.0036145,0.0036145,0.0036145
131,5371.08,0.71144,0.90283,1.85546,0.99092,0.99203,0.99452,0.94348,0.51181,0.64599,1.61655,0.003565,0.003565,0.003565
132,5412.12,0.71245,0.887,1.84906,0.99146,0.99313,0.99458,0.94408,0.51051,0.64548,1.61592,0.0035155,0.0035155,0.0035155
133,5453.09,0.70621,0.89007,1.85096,0.99144,0.99341,0.9946,0.94473,0.50911,0.6451,1.61566,0.003466,0.003466,0.003466
134,5493.97,0.7101,0.88662,1.85456,0.99106,0.9931,0.99452,0.94464,0.50811,0.64431,1.6153,0.0034165,0.0034165,0.0034165
135,5534.85,0.70638,0.88778,1.84984,0.99139,0.99346,0.99459,0.94428,0.50712,0.64319,1.61502,0.003367,0.003367,0.003367
136,5576.46,0.70054,0.879,1.84685,0.99139,0.99345,0.99459,0.94483,0.50684,0.64187,1.61473,0.0033175,0.0033175,0.0033175
137,5617.54,0.70564,0.8778,1.84952,0.99135,0.99342,0.99459,0.9443,0.50654,0.64149,1.61438,0.003268,0.003268,0.003268
138,5658.95,0.69579,0.87169,1.84923,0.99144,0.99337,0.99459,0.94523,0.50681,0.64089,1.61423,0.0032185,0.0032185,0.0032185
139,5700.08,0.69443,0.87721,1.84103,0.99124,0.99311,0.99459,0.9448,0.50723,0.64174,1.6142,0.003169,0.003169,0.003169
140,5741.19,0.69828,0.87979,1.84952,0.99103,0.99258,0.99458,0.94449,0.50752,0.64157,1.61413,0.0031195,0.0031195,0.0031195
141,5782.17,0.69511,0.86621,1.84261,0.99107,0.99237,0.99457,0.94458,0.50717,0.64042,1.61401,0.00307,0.00307,0.00307
142,5822.84,0.69454,0.86972,1.84457,0.99296,0.98973,0.99457,0.94496,0.50599,0.64049,1.61356,0.0030205,0.0030205,0.0030205
143,5862.86,0.68473,0.85548,1.83928,0.993,0.98973,0.99457,0.94535,0.50439,0.63928,1.61327,0.002971,0.002971,0.002971
144,5903.34,0.68524,0.85832,1.84126,0.99338,0.99003,0.99457,0.94554,0.5032,0.63786,1.61291,0.0029215,0.0029215,0.0029215
145,5944.1,0.68679,0.86169,1.84393,0.99381,0.99005,0.99458,0.94618,0.50207,0.63618,1.61265,0.002872,0.002872,0.002872
146,5984.31,0.68902,0.86056,1.84083,0.99392,0.99007,0.99458,0.94593,0.50119,0.635,1.61237,0.0028225,0.0028225,0.0028225
147,6024.75,0.68095,0.854,1.83384,0.99418,0.99007,0.99458,0.94714,0.4998,0.63406,1.61198,0.002773,0.002773,0.002773
148,6064.87,0.67526,0.84221,1.83073,0.99422,0.99002,0.99458,0.94699,0.49949,0.63324,1.61179,0.0027235,0.0027235,0.0027235
149,6105.04,0.68004,0.85839,1.83641,0.99417,0.99002,0.99458,0.94785,0.49859,0.63274,1.61166,0.002674,0.002674,0.002674
150,6145.2,0.67185,0.84125,1.82785,0.99449,0.99028,0.99458,0.94747,0.49736,0.63169,1.6114,0.0026245,0.0026245,0.0026245
151,6185.13,0.68604,0.85712,1.84334,0.99439,0.99036,0.99458,0.94839,0.49698,0.63198,1.6113,0.002575,0.002575,0.002575
152,6224.77,0.67233,0.84592,1.82852,0.99486,0.9903,0.99461,0.94884,0.49645,0.6317,1.61105,0.0025255,0.0025255,0.0025255
153,6264.48,0.66861,0.8462,1.83501,0.99488,0.9903,0.9946,0.94886,0.49571,0.63164,1.61092,0.002476,0.002476,0.002476
