epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4747.3,0.45299,0.8661,1.70689,0.99744,0.99525,0.99481,0.98685,0.27701,0.52465,1.55649,0.000366877,0.000366877,0.000366877
181,4775.17,0.44898,0.85455,1.70442,0.99742,0.99527,0.99482,0.98692,0.27695,0.52443,1.55648,0.00034227,0.00034227,0.00034227
182,4803.05,0.44929,0.85711,1.70656,0.9974,0.99528,0.99482,0.98691,0.27702,0.52581,1.55643,0.000318825,0.000318825,0.000318825
183,4830.97,0.45272,0.85954,1.7075,0.9974,0.99528,0.99482,0.98686,0.27661,0.52451,1.55633,0.000296546,0.000296546,0.000296546
184,4858.83,0.454,0.86647,1.71044,0.99739,0.99528,0.99481,0.9869,0.27621,0.52293,1.55612,0.000275441,0.000275441,0.000275441
185,4886.9,0.44742,0.85164,1.70481,0.99758,0.99463,0.9948,0.98685,0.27591,0.52242,1.55611,0.000255513,0.000255513,0.000255513
186,4914.74,0.44745,0.85627,1.70655,0.99758,0.99463,0.9948,0.98688,0.27547,0.52224,1.55608,0.000236769,0.000236769,0.000236769
187,4942.49,0.4525,0.8678,1.71175,0.99759,0.9946,0.99479,0.98685,0.27551,0.52238,1.55589,0.000219212,0.000219212,0.000219212
188,4970.6,0.44612,0.84775,1.70426,0.99757,0.9947,0.99479,0.98705,0.27557,0.52297,1.55591,0.000202847,0.000202847,0.000202847
189,4998.24,0.44589,0.85042,1.7038,0.99759,0.99463,0.99479,0.98695,0.27552,0.52274,1.55581,0.000187678,0.000187678,0.000187678
190,5026.05,0.4475,0.85355,1.70487,0.99759,0.99464,0.99479,0.98693,0.27578,0.52165,1.55578,0.000173709,0.000173709,0.000173709
191,5067.43,0.30957,0.56392,1.60878,0.99757,0.99478,0.99479,0.98688,0.2758,0.52159,1.5558,0.000160943,0.000160943,0.000160943
192,5093.07,0.31177,0.56478,1.60681,0.99759,0.99478,0.9948,0.98694,0.27566,0.52074,1.55569,0.000149383,0.000149383,0.000149383
193,5118.84,0.30878,0.55833,1.6062,0.99758,0.99478,0.9948,0.98675,0.2757,0.52046,1.5556,0.000139032,0.000139032,0.000139032
194,5144.55,0.31006,0.56022,1.60427,0.99757,0.99479,0.9948,0.98677,0.27568,0.5191,1.55567,0.000129893,0.000129893,0.000129893
195,5170.16,0.30974,0.55865,1.60444,0.99756,0.9948,0.9948,0.98679,0.27574,0.51821,1.55565,0.000121968,0.000121968,0.000121968
196,5196.04,0.31097,0.56209,1.60595,0.99755,0.9948,0.9948,0.98656,0.27587,0.51797,1.5556,0.000115259,0.000115259,0.000115259
197,5221.52,0.30814,0.55758,1.60755,0.99755,0.99481,0.99481,0.98687,0.27572,0.51743,1.55564,0.000109768,0.000109768,0.000109768
198,5247.32,0.31131,0.56166,1.60631,0.99755,0.99482,0.9948,0.98697,0.27555,0.51774,1.55557,0.000105495,0.000105495,0.000105495
199,5273.07,0.31042,0.5549,1.60718,0.99757,0.99482,0.99481,0.9865,0.27533,0.51759,1.55545,0.000102443,0.000102443,0.000102443
200,5298.87,0.30884,0.55761,1.60305,0.99757,0.99482,0.99481,0.98666,0.27549,0.51808,1.55544,0.000100611,0.000100611,0.000100611
