epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,3107.37,0.69997,1.37475,1.94564,0.99684,0.99025,0.99461,0.95701,0.45383,0.81253,1.6548,0.00308412,0.00308412,0.00308412
128,3130.32,0.6909,1.34995,1.94102,0.99647,0.99023,0.9946,0.95723,0.45304,0.81086,1.65431,0.003013,0.003013,0.003013
129,3153.19,0.69214,1.3677,1.94075,0.99684,0.99024,0.99461,0.9577,0.45248,0.81064,1.65383,0.00294239,0.00294239,0.00294239
130,3176.13,0.69518,1.35874,1.93996,0.99646,0.99028,0.99461,0.95821,0.45128,0.81003,1.65326,0.0028723,0.0028723,0.0028723
131,3199.01,0.68789,1.35253,1.93581,0.99688,0.99017,0.99462,0.95855,0.44953,0.80907,1.65253,0.00280275,0.00280275,0.00280275
132,3221.93,0.68657,1.34687,1.93376,0.99649,0.99015,0.99462,0.95906,0.44854,0.80808,1.6521,0.00273375,0.00273375,0.00273375
133,3244.74,0.67958,1.33653,1.92519,0.99649,0.9902,0.99461,0.95873,0.44773,0.80796,1.65153,0.00266532,0.00266532,0.00266532
134,3267.62,0.67748,1.33903,1.92539,0.99649,0.9902,0.99461,0.95933,0.4472,0.80724,1.65097,0.00259748,0.00259748,0.00259748
135,3290.55,0.68263,1.34652,1.92894,0.99687,0.99021,0.99463,0.95921,0.4472,0.80806,1.65083,0.00253024,0.00253024,0.00253024
136,3313.32,0.67824,1.34187,1.93001,0.99708,0.99033,0.99461,0.95944,0.44639,0.80785,1.65036,0.00246363,0.00246363,0.00246363
137,3336.28,0.67442,1.33993,1.92467,0.99707,0.99034,0.99461,0.95962,0.44676,0.80777,1.65037,0.00239766,0.00239766,0.00239766
138,3359.22,0.68148,1.32931,1.92157,0.99708,0.99064,0.99462,0.95953,0.44696,0.80755,1.65014,0.00233234,0.00233234,0.00233234
139,3382.01,0.66854,1.31041,1.91963,0.99645,0.99064,0.99462,0.95937,0.44717,0.80624,1.65017,0.00226769,0.00226769,0.00226769
140,3404.97,0.67457,1.32865,1.92034,0.9974,0.99072,0.99464,0.95979,0.44673,0.80495,1.64988,0.00220372,0.00220372,0.00220372
141,3427.76,0.66753,1.31124,1.92164,0.99678,0.99086,0.99464,0.96064,0.44645,0.80491,1.64961,0.00214046,0.00214046,0.00214046
142,3450.59,0.67023,1.31754,1.92004,0.99619,0.99106,0.99464,0.96048,0.44644,0.8065,1.64973,0.00207792,0.00207792,0.00207792
143,3473.56,0.66658,1.32513,1.9119,0.99651,0.99084,0.99464,0.96011,0.44626,0.80569,1.64945,0.00201611,0.00201611,0.00201611
144,3496.38,0.66271,1.30286,1.90731,0.99673,0.99115,0.99466,0.96054,0.44641,0.80531,1.64941,0.00195505,0.00195505,0.00195505
145,3519.18,0.65392,1.2888,1.90047,0.99627,0.99138,0.99464,0.9604,0.44615,0.804,1.6492,0.00189475,0.00189475,0.00189475
146,3542.24,0.65775,1.30125,1.90826,0.99611,0.99126,0.99465,0.9603,0.44618,0.80272,1.64938,0.00183523,0.00183523,0.00183523
147,3565.02,0.65894,1.29324,1.91196,0.9962,0.99141,0.99465,0.96019,0.44582,0.8016,1.64908,0.00177651,0.00177651,0.00177651
148,3587.78,0.65437,1.2842,1.90228,0.99615,0.99142,0.99465,0.96087,0.44583,0.80145,1.64877,0.00171859,0.00171859,0.00171859
149,3610.77,0.64407,1.26714,1.89421,0.99601,0.99187,0.99465,0.96053,0.44569,0.80057,1.64863,0.00166149,0.00166149,0.00166149
150,3633.55,0.64817,1.27331,1.89817,0.99598,0.99194,0.99465,0.96162,0.44576,0.79937,1.64851,0.00160523,0.00160523,0.00160523
151,3656.38,0.65288,1.28365,1.8966,0.9965,0.99222,0.99465,0.96143,0.44591,0.79951,1.6483,0.00154982,0.00154982,0.00154982
152,3679.33,0.64269,1.26786,1.8842,0.99649,0.99235,0.99466,0.96111,0.44562,0.79943,1.64806,0.00149527,0.00149527,0.00149527
153,3702.12,0.63862,1.25317,1.8872,0.99646,0.99239,0.99466,0.96105,0.44571,0.7977,1.64794,0.00144161,0.00144161,0.00144161
154,3724.98,0.6365,1.24855,1.88373,0.99591,0.99244,0.99466,0.96152,0.44572,0.79868,1.6479,0.00138883,0.00138883,0.00138883
155,3747.9,0.63972,1.24747,1.88623,0.99667,0.99174,0.99463,0.96124,0.44586,0.79866,1.64767,0.00133695,0.00133695,0.00133695
156,3770.73,0.63619,1.2502,1.88199,0.99671,0.99176,0.99463,0.96128,0.44564,0.7972,1.64747,0.00128599,0.00128599,0.00128599
157,3793.59,0.63822,1.25871,1.89517,0.99669,0.99176,0.99463,0.96114,0.44587,0.7972,1.64741,0.00123596,0.00123596,0.00123596
158,3816.54,0.63447,1.24179,1.89239,0.9967,0.99171,0.99464,0.96139,0.44565,0.79584,1.64738,0.00118687,0.00118687,0.00118687
159,3839.28,0.63269,1.23472,1.88507,0.99663,0.99161,0.99464,0.96146,0.4455,0.7957,1.64706,0.00113873,0.00113873,0.00113873
160,3862.14,0.62665,1.2195,1.87657,0.9968,0.99094,0.99463,0.96174,0.4457,0.79444,1.64703,0.00109156,0.00109156,0.00109156
161,3885.07,0.63191,1.23785,1.88477,0.99664,0.9909,0.99463,0.96201,0.44528,0.79412,1.64687,0.00104537,0.00104537,0.00104537
162,3907.93,0.62392,1.22532,1.88049,0.99651,0.99083,0.99462,0.96182,0.44489,0.79499,1.6467,0.00100016,0.00100016,0.00100016
163,3930.78,0.62513,1.23341,1.88278,0.99643,0.99113,0.99462,0.9622,0.44502,0.79477,1.64659,0.000955951,0.000955951,0.000955951
164,3953.71,0.62558,1.23218,1.8835,0.99641,0.99102,0.99462,0.96204,0.44434,0.79457,1.64638,0.000912754,0.000912754,0.000912754
165,3976.6,0.61741,1.21868,1.87689,0.99627,0.99085,0.99462,0.96204,0.44442,0.79476,1.64628,0.000870577,0.000870577,0.000870577
166,3999.4,0.61693,1.21339,1.87321,0.99622,0.99085,0.99463,0.962,0.44393,0.79526,1.64591,0.000829431,0.000829431,0.000829431
167,4022.29,0.61894,1.22957,1.87726,0.99627,0.99082,0.9946,0.96233,0.44384,0.79422,1.646,0.000789327,0.000789327,0.000789327
168,4045.19,0.61791,1.20179,1.87073,0.99616,0.99084,0.99461,0.96231,0.44313,0.79385,1.64575,0.000750274,0.000750274,0.000750274
169,4067.99,0.60698,1.18889,1.8627,0.99564,0.99084,0.9946,0.96231,0.44292,0.79181,1.6455,0.000712282,0.000712282,0.000712282
170,4090.91,0.61221,1.19967,1.86624,0.99561,0.99086,0.9946,0.9618,0.44247,0.79124,1.64517,0.00067536,0.00067536,0.00067536
171,4113.79,0.60871,1.18646,1.86815,0.99526,0.99199,0.9946,0.96171,0.44176,0.7916,1.64491,0.000639518,0.000639518,0.000639518
172,4136.63,0.60927,1.20094,1.86499,0.99543,0.99155,0.99461,0.96243,0.44133,0.79148,1.64483,0.000604763,0.000604763,0.000604763
173,4159.58,0.611,1.19286,1.87141,0.99581,0.99149,0.99461,0.96216,0.44131,0.79123,1.6448,0.000571106,0.000571106,0.000571106
174,4182.47,0.61098,1.19052,1.8716,0.99542,0.99149,0.99461,0.9627,0.44098,0.7886,1.64465,0.000538554,0.000538554,0.000538554
175,4205.3,0.6075,1.19197,1.87181,0.99595,0.99129,0.99462,0.96212,0.4409,0.78835,1.64464,0.000507115,0.000507115,0.000507115
176,4228.34,0.6037,1.19356,1.8665,0.99594,0.99132,0.99462,0.9627,0.44064,0.78754,1.64449,0.000476796,0.000476796,0.000476796
177,4251.19,0.60875,1.1935,1.87011,0.99631,0.99128,0.99461,0.96302,0.44042,0.78775,1.64425,0.000447606,0.000447606,0.000447606
178,4273.99,0.60869,1.19855,1.86772,0.99594,0.99129,0.99461,0.9632,0.44,0.78791,1.6441,0.000419552,0.000419552,0.000419552
179,4297.05,0.60147,1.17944,1.86182,0.99594,0.99129,0.99461,0.96304,0.44014,0.7881,1.64398,0.00039264,0.00039264,0.00039264
